uid,workspacePath,gitBranch,gitCommit,filePath,eventType,date,start,end,duration
"COkRfBq7-hWO4XxKKHwHE","d:\_HTBO\HTBO","","","backend\src\controllers\userController.js","extensionInit:windowFocus",1739833200000,1739899743553,1739899750360,6807
"m7HwrWVfBCC2OVNl2WGB2","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","windowFocus:activityTimeout",1739833200000,1739899750360,1739899841206,90846
"vRyFxzDdUxSn9IB6i6hG2","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739899931618,1739899933487,1869
"ErzubjwuAsX1rUjZ5f9vI","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739899933487,1739900050733,117246
"5I_cOAY5GzM-gwRbmGY0j","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900050733,1739900087585,36852
"jLBsO-wRjpLHBZzUzk9z-","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activityTimeout",1739833200000,1739900087585,1739900087597,12
"E0mkE1AVu-gRYQbWYWDKO","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","windowFocus:activityTimeout",1739833200000,1739900151635,1739900228539,76904
"bxGiODfdySMHL70CeHttY","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","windowFocus:activeTextEditorChange",1739833200000,1739900330434,1739900421664,91230
"D2ba53bAPWfdjEQbjMZ0V","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900421664,1739900430114,8450
"94zYTfMIYKOrm2mw9vnI3","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activityTimeout",1739833200000,1739900430114,1739900490009,59895
"qBfk-mQGtTaGZFsQgILCk","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","editorSelectionChange:activeTextEditorChange",1739833200000,1739900571261,1739900571982,721
"fgxIOlr7toq-r34YckXeQ","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900571982,1739900577643,5661
"E6gjLRM8DlvBWT5b1V8q8","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900577643,1739900586929,9286
"lt2c5b6PTcUnBFGDDP-ht","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900586929,1739900639747,52818
"MTOnwGfGQeSsnu51GyPur","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900639747,1739900656689,16942
"DosUt7HnNuALM8Iky1x2r","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900656689,1739900670613,13924
"NB3eBiptSwXJqXHMkduYE","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900670613,1739900863083,192470
"F4iR-s-x4Y6y99150he-u","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\groupController.js","activeTextEditorChange:activityTimeout",1739833200000,1739900863083,1739900868297,5214
"iyhk8YvBf7R3CTXqyh-3U","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900993536,1739900995052,1516
"cTQ31RDI9yOPykEUs6V1o","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\Group.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739900995052,1739901099080,104028
"81S03Vs0XWxKWva_dlovP","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\groupController.js","activeTextEditorChange:activityTimeout",1739833200000,1739901099080,1739901197261,98181
"eBktEGNurWrPWydRc4cHM","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901361849,1739901369433,7584
"XiB-Sys_pOBl6jWGiAO5E","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\Group.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901369433,1739901376921,7488
"578t_sSOcETNWv3_ZhEQv","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901376921,1739901438089,61168
"5DKwIZbFjJ0nOk5PPWZO4","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\Group.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901438089,1739901439017,928
"TXYn-50vMyVCsLiHZtaiD","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901439017,1739901564932,125915
"hfkT6fN-w9i6yJzcStUsu","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\Group.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901564932,1739901566734,1802
"A0X3eCSyIMsRcQo1UcDPU","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901566734,1739901570087,3353
"5_Nq-vPEmfDoQSs-QASa4","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\Session.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901570087,1739901576314,6227
"oEJJFfD2Mfux2Dm4_8Cjt","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901576314,1739901687412,111098
"9j3r30P40yWZUKD3-TQm4","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739901687412,1739901693386,5974
"1aOPRKfiMZGW7fh1EOcLv","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activityTimeout",1739833200000,1739901693386,1739901879294,185908
"PricLBnm52TT5iYbsWb6v","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","editorSelectionChange:activeTextEditorChange",1739833200000,1739901964927,1739902065322,100395
"_2OBKQBgeomprdJ4YHsA6","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","todo.md","activeTextEditorChange:activeTextEditorChange",1739833200000,1739902065322,1739902066795,1473
"bzPczfJNbDJTV56gwOKUb","d:\_HTBO\HTBO","Backend","9fb72dc29450bb59395c9acd4e2b548945053e88","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739833200000,1739902066795,1739902069480,2685
"iC0yFq1ISn-Ad5B9PJgvH","d:\BZ\HTBO","Backend","d072739f9f1d6883a106277a25b702b304ba6418","package.json","windowFocus:editorSelectionChange",1739919600000,1739963134469,1739963141527,7058
"UWANg7AgWm1EvRW5aY-1p","d:\BZ\HTBO","Backend","c0894b3ec9a084e7afe42560b334be7ba564f6f6","package.json","editorSelectionChange:dispose",1739919600000,1739963141527,1739963151120,9593
"RhKWols6i1dme7mVW6z3k","d:\BZ\HTBO","","","package.json","extensionInit:activeTextEditorChange",1739919600000,1739963156970,1739963163695,6725
"q5Uo-RXC2Oy8eJEEQE_vZ","d:\BZ\HTBO","Backend","c0894b3ec9a084e7afe42560b334be7ba564f6f6","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963163695,1739963310701,147006
"Qbtb1limAwuFxxUkjpZ7h","d:\BZ\HTBO","budaizalan/issue4","c0894b3ec9a084e7afe42560b334be7ba564f6f6","backend\test\databaseConnection.test.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963310701,1739963320958,10257
"0bIeS_LFWBEdr2MyeJmlz","d:\BZ\HTBO","budaizalan/issue4","c0894b3ec9a084e7afe42560b334be7ba564f6f6","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963320958,1739963404699,83741
"90pO_mUDx35MQ174AJ5ja","d:\BZ\HTBO","","","d:\BZ\HTBO\backend\src\controllers\userController.js","activeTextEditorChange:activityTimeout",1739919600000,1739963404699,1739963503876,99177
"WZXbPJlI5PtjaA6sD3N-w","d:\BZ\HTBO","","","","windowFocus:activeTextEditorChange",1739919600000,1739963566142,1739963672503,106361
"zZOllICdwStj7XLCGueEL","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\loginProcess.test.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963672503,1739963677210,4707
"eD3jNWYdCxFPecB9GeOQT","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963677210,1739963710525,33315
"5tue3ROCP0NJ5W-dw0ZQT","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\loginProcess.test.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963710525,1739963712643,2118
"3ozFRkaCpzuFFHniAL35E","d:\BZ\HTBO","","","d:\BZ\HTBO\backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963712643,1739963714618,1975
"Qrs0Erpw-0yuhkvdozhvb","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963714618,1739963718767,4149
"WqPfi5aC-5yuCPeUku-LD","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","todo.md","activeTextEditorChange:activeTextEditorChange",1739919600000,1739963718767,1739963720084,1317
"-Uk93JX5bYr8SeegT5O7S","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","activeTextEditorChange:dispose",1739919600000,1739963720084,1739963763182,43098
"KYQ7qTdHMupp-HXfWJhD5","d:\BZ\HTBO","","","backend\src\controllers\userController.js","extensionInit:dispose",1739919600000,1739963769475,1739963772938,3463
"m2tAqC6Jmsau8XO6-R3Ep","d:\BZ\HTBO","","","backend\src\controllers\userController.js","extensionInit:editorSelectionChange",1739919600000,1739963804764,1739963834219,29455
"KOL1SohlvQ8nVS3yFy9VP","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","editorSelectionChange:activeTextEditorChange",1739919600000,1739963834219,1739963899574,65355
"dLnU8z6N9aUdtulWFeR7i","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\userAPI.test.js","activeTextEditorChange:activityTimeout",1739919600000,1739963899574,1739963899588,14
"XvN0f9wGjqIgpvRtL-YqV","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\userAPI.test.js","windowFocus:activeTextEditorChange",1739919600000,1739963969602,1739963987205,17603
"x-bjP-V_Q_ibERSSnpRvo","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","activeTextEditorChange:activityTimeout",1739919600000,1739963987205,1739964078484,91279
"yVEei_FHl02a7Q5MN6S__","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","windowFocus:activeTextEditorChange",1739919600000,1739964147266,1739964207823,60557
"nech4G0I6fd6htwugaRdJ","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739964207823,1739964213006,5183
"BtTwPY6t0Dg5br6OkBRIJ","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739964213006,1739964338558,125552
"O-ddpH5NAkTLaxhuU4Dnf","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739964338558,1739964341640,3082
"rTFR5FDA__M62uH6HsLc1","d:\BZ\HTBO","budaizalan/issue4","9cb9ef7302065f5541fbc77639e73c952560cf02","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739919600000,1739964341640,1739964342432,792
"yGJnf5dId-7XhozvA0UjO","d:\BZ\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1740438000000,1740476919941,1740476930721,10780
"dCoPEvmQD6Djs6Osuw0IM","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\server.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740476930721,1740476934121,3400
"nrzVsWcGsyoHnC6NOkLa8","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\app.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740476934121,1740476965228,31107
"K_AAYMknuyWswZi6lJtWo","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\routes\userRoutes.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740476965228,1740476981608,16380
"w9_B6I5hHnh2Njea5yjZA","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activityTimeout",1740438000000,1740476981608,1740477135209,153601
"9c_2knhFg7yDcyzL92I_R","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","windowFocus:activeTextEditorChange",1740438000000,1740477507751,1740477507831,80
"zga4KaR5GlWU-vujAwdjx","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","todo.md","activeTextEditorChange:activityTimeout",1740438000000,1740477507831,1740477516887,9056
"5dAxj_phigxaNly7LyyrO","d:\BZ\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1740438000000,1740477577811,1740477593841,16030
"PdbJEK0eKcWzNkwAgzv0Q","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","test-report.html","activeTextEditorChange:activeTextEditorChange",1740438000000,1740477593841,1740477653272,59431
"rheGrSECOrqONhKYbNYmt","d:\BZ\HTBO\HTBO","","","d:\BZ\HTBO\HTBO\test-report.html","activeTextEditorChange:activeTextEditorChange",1740438000000,1740477653272,1740477674453,21181
"Q3mqWxgfgHU4W4s7cwUF8","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","test-report.html","activeTextEditorChange:windowBlur",1740438000000,1740477674453,1740477685573,11120
"mbvS0eQ_Zgn4kogFGNuq9","d:\BZ\HTBO\HTBO","","","","windowFocus:activityTimeout",1740438000000,1740477773331,1740477782877,9546
"zJTvxzF0VYsu7pB96tm0H","d:\BZ\HTBO\HTBO","","","","windowFocus:activityTimeout",1740438000000,1740477909258,1740477980674,71416
"kkFpLdmLbzQW6HnJlmNVF","d:\BZ\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1740438000000,1740478045703,1740478136430,90727
"reZNGajTnRAKPB-2w9t6v","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478136430,1740478218764,82334
"XE7GiiMrAlu18Kn4mxa1c","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478218764,1740478220476,1712
"2sIMwrTHBO29GDtwvlO29","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:editorSelectionChange",1740438000000,1740478220476,1740478230077,9601
"6mx4QPEfF_fARtqtvtjdk","d:\BZ\HTBO\HTBO","","","","editorSelectionChange:activeTextEditorChange",1740438000000,1740478230077,1740478232340,2263
"dsJhpBoogUIGUK094NINN","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478232340,1740478289940,57600
"TSRDIzF7aCtVKojydehCT","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478289940,1740478297995,8055
"iHQbUSFBvlZSmhnYsjtm0","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478297995,1740478304990,6995
"3XM-5zRweLfF12KKg6AXJ","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478304990,1740478307593,2603
"2OuTGTyrtefA-sEr-zzmF","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478307593,1740478854765,547172
"Tj-W-zPMDsPTCFpLBW4Yg","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478854765,1740478866742,11977
"AsVaAPjN-jJdT-qlO8zRw","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478866742,1740478907876,41134
"3paVEtDovzqSXy0Ub7D3R","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478907876,1740478911126,3250
"pAhTMPBSyROchvf3r2KqF","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478911126,1740478937567,26441
"ziggqPAjPBq1SXOLFy2fV","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478937567,1740478941582,4015
"rz_yEYVgTiJlbuvYsTybq","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740478941582,1740479077061,135479
"jeSdBMlRdGxmJ7_0Fp6_k","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479077061,1740479080380,3319
"vlArdZBzfnMdTNn1bP61l","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479080380,1740479085182,4802
"Jlu_PmxeWyi6-qrZkdIJ6","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479085182,1740479089715,4533
"E8LRQEBfUKMWUN06t8gWM","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479089715,1740479225423,135708
"GSi6CLdn2SMPSv0VObLda","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479225423,1740479237069,11646
"j-nT15WHTyru583Dg6xgD","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activityTimeout",1740438000000,1740479237069,1740479491687,254618
"IRDwKLXsFpF4h6OTCeB0I","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","editorSelectionChange:windowFocus",1740438000000,1740479551840,1740479741900,190060
"lWv3iIWh9TmBi8n3dYw76","d:\BZ\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1740438000000,1740479741900,1740479745119,3219
"rfHZaUkHIUesXt2x2BkKU","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479745119,1740479746567,1448
"za-mjsQBcZ6ibypDs0NVO","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740479746567,1740479831733,85166
"VDHCiLlgCsWSacwAzyCZu","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:editorSelectionChange",1740438000000,1740479831733,1740479904158,72425
"JGhdlDXqVcd4ZKJ1DVLFe","d:\BZ\HTBO\HTBO","","","","editorSelectionChange:activeTextEditorChange",1740438000000,1740479904158,1740479907998,3840
"HuyyEhd6W9QSJXHakvLYz","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:windowBlur",1740438000000,1740479907998,1740479961754,53756
"GyUZnSGQ4FDUTO58LYawt","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480067139,1740480073430,6291
"XP0W0vUZbT-8ngTCtSwo9","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480073430,1740480080496,7066
"7MWaVsxfBhtjWNSqWPi0l","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480080496,1740480081298,802
"pXM9W4HGALWiZE4ZN5Bdr","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480081298,1740480094461,13163
"b4SMWdwKghRnVzPO0mSwi","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:windowBlur",1740438000000,1740480094461,1740480188048,93587
"euG4_93o-ZTKOJV9LZiWH","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480201030,1740480201646,616
"jIR-Psgc8OK92VYYm_jDZ","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\middleware\authMiddleware.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480201646,1740480279062,77416
"bXdwrR9M-LYHWsja-MDbA","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\documentation\controllersDOC\userController.md","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480279062,1740480281054,1992
"Q3pBbT0FoMFtcU8O0o7QC","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\middleware\authMiddleware.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480281054,1740480295339,14285
"626vIl4IIzRHM9B5ytJvv","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480295339,1740480298631,3292
"bEV4YTTwtPov33BrkRJGF","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\routes\userRoutes.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480298631,1740480448637,150006
"V7OAyiHmXMeNwjrZ_ko-6","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\middleware\authMiddleware.js","activeTextEditorChange:dispose",1740438000000,1740480448637,1740480453449,4812
"hCCDJDGQa5RNVaN-CqrBb","d:\BZ\HTBO\HTBO","","","","extensionInit:activeTextEditorChange",1740438000000,1740480458238,1740480497871,39633
"Z1aHlTdfqhgg-gAlqMxTc","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\routes\userRoutes.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480497871,1740480500701,2830
"oLKZZUGH-fKmT_zG8a_e1","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480500701,1740480504721,4020
"enSY5x8A5T2_Joh91tjjO","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\controllers\storeController.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480504721,1740480507298,2577
"VkBNUUepdgc4z7apgj_Ov","d:\BZ\HTBO\HTBO","Backend","af4af5d034d892bfad543656d977f1459a2abe49","backend\src\routes\storeRoutes.js","activeTextEditorChange:activeTextEditorChange",1740438000000,1740480507298,1740480515717,8419
